CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
2342,20,Female,KL,Gold,79,2650.4,Home Goods,9/1/2023,Retired,12,1
2343,41,Female,Penang,Silver,39,4298.11,Groceries,13/12/2023,Doctor,34,1
2344,61,Male,Ipoh,Silver,54,2987.25,Books,27/3/2023,Chef,19,0
2345,42,Female,Malacca,Silver,30,8900.01,Books,10/6/2023,Doctor,14,1
2346,38,Male,KL,Gold,76,6892.43,Electronics,30/7/2023,Teacher,6,1
2347,53,Female,Malacca,Silver,41,2706.01,Clothing,1/4/2023,Marketer,13,0
2348,76,Female,Malacca,Bronze,61,6098.57,Books,19/10/2023,Teacher,21,0
2349,64,Female,Malacca,Gold,98,2618.18,Electronics,15/4/2023,Teacher,24,0
2350,50,Female,KL,Silver,36,3770.43,Groceries,9/6/2023,Marketer,47,0
2351,52,Female,Ipoh,Silver,78,4389.33,Books,11/3/2023,Artist,2,1
2352,60,Male,Ipoh,Silver,31,6635.52,Home Goods,3/5/2023,Marketer,33,0
2353,46,Female,Malacca,Silver,72,7998.52,Electronics,14/10/2023,Doctor,2,1
2354,55,Female,Malacca,Gold,75,8997.55,Books,5/9/2023,Teacher,26,1
2355,54,Male,Malacca,Gold,35,127.12,Clothing,29/10/2023,Artist,0,1
2356,36,Female,KL,Gold,79,8146.07,Clothing,30/12/2023,Retired,30,1
2357,73,Female,Malacca,Silver,16,8419.43,Books,16/6/2023,Student,10,0
2358,60,Female,Malacca,Bronze,8,580.31,Clothing,20/2/2023,Teacher,8,1
2359,53,Male,Malacca,Bronze,15,2564.59,Groceries,17/6/2023,Teacher,42,1
2360,57,Male,Penang,Silver,87,4205.93,Clothing,17/12/2023,Student,31,0
2361,53,Female,KL,Platinum,55,6820.98,Electronics,4/1/2023,Doctor,24,0
2362,19,Male,Ipoh,Platinum,52,4968.32,Clothing,10/2/2023,Lawyer,30,1
2363,47,Female,KL,Gold,59,6080.53,Books,20/8/2023,Artist,29,0
2364,38,Female,Penang,Silver,25,8258.63,Groceries,30/4/2023,Doctor,10,1
2365,55,Female,Penang,Silver,44,6528.51,Books,11/12/2023,Chef,30,0
2366,53,Male,Penang,Bronze,83,7103.58,Home Goods,6/9/2023,Engineer,12,0
2367,64,Female,JB,Gold,82,8119.64,Clothing,13/11/2023,Retired,5,0
2368,52,Female,Penang,Gold,23,8442.8,Electronics,28/2/2023,Retired,12,0
2369,45,Female,Malacca,Platinum,29,485.96,Books,10/10/2023,Retired,17,0
2370,67,Female,KL,Silver,59,9286.84,Clothing,16/12/2023,Teacher,3,0
2371,77,Female,JB,Gold,71,5006.68,Clothing,15/5/2023,Chef,47,0
2372,32,Female,Ipoh,Bronze,19,5451.94,Electronics,6/8/2023,Student,35,1
2373,60,Female,JB,Bronze,69,484.18,Home Goods,7/9/2023,Doctor,29,1
2374,48,Female,Penang,Platinum,5,9019.85,Clothing,26/5/2023,Retired,42,0
2375,45,Female,KL,Platinum,42,5874.03,Home Goods,8/3/2023,Doctor,8,0
2376,69,Female,JB,Gold,44,4360.36,Books,24/12/2023,Marketer,30,0
2377,22,Male,Ipoh,Gold,2,8999.36,Clothing,27/2/2023,Marketer,42,1
2378,22,Female,Malacca,Gold,43,4316.93,Groceries,11/11/2023,Retired,41,1
2379,24,Male,Ipoh,Silver,15,1566.37,Books,13/10/2023,Chef,5,1
2380,59,Female,KL,Bronze,53,2503.9,Clothing,4/5/2023,Student,39,1
2381,59,Male,KL,Silver,8,1226.36,Books,31/8/2023,Retired,29,1
2382,21,Female,Penang,Gold,56,9277.62,Clothing,17/4/2023,Student,22,0
2383,57,Male,Penang,Silver,84,3285.52,Clothing,9/8/2023,Doctor,4,1
2384,62,Female,Penang,Platinum,76,1991.6,Books,8/5/2023,Engineer,3,1
2385,54,Female,Malacca,Silver,64,7113.95,Clothing,23/7/2023,Engineer,28,1
2386,45,Female,JB,Gold,85,1138.71,Electronics,15/11/2023,Artist,42,1
2387,31,Female,JB,Bronze,96,596.63,Groceries,24/10/2023,Lawyer,18,1
2388,62,Female,Ipoh,Bronze,2,7091.78,Electronics,26/6/2023,Retired,19,0
2389,18,Male,Penang,Bronze,5,9732.9,Groceries,22/10/2023,Lawyer,34,0
2390,28,Female,Malacca,Gold,31,8664.47,Electronics,28/4/2023,Student,19,0
2391,47,Male,Ipoh,Gold,76,5916.53,Home Goods,20/4/2023,Marketer,27,1
2392,32,Female,Ipoh,Gold,87,3344,Home Goods,10/10/2023,Lawyer,29,0
2393,18,Female,Malacca,Gold,13,8570.25,Electronics,29/1/2023,Student,11,1
2394,18,Female,Ipoh,Platinum,88,7545.47,Home Goods,31/5/2023,Engineer,10,1
2395,50,Female,Ipoh,Bronze,73,8234.63,Books,26/9/2023,Retired,48,0
2396,70,Male,KL,Gold,53,2976.96,Clothing,29/6/2023,Marketer,48,0
2397,29,Female,KL,Silver,47,1891.85,Home Goods,23/11/2023,Teacher,36,0
2398,47,Male,JB,Silver,11,8251.23,Electronics,25/3/2023,Marketer,49,1
2399,23,Female,Ipoh,Silver,56,9923.95,Books,3/11/2023,Lawyer,12,1
2400,23,Female,Ipoh,Silver,86,3972.61,Books,20/11/2023,Doctor,30,1
2401,75,Female,Ipoh,Silver,30,539.78,Home Goods,2/4/2023,Chef,43,1
2402,48,Female,Malacca,Gold,74,4496.63,Electronics,26/7/2023,Doctor,15,0
2403,36,Male,KL,Bronze,35,9599.71,Groceries,19/5/2023,Lawyer,27,0
2404,60,Male,Penang,Bronze,86,8656.47,Groceries,20/9/2023,Marketer,48,0
2405,34,Female,JB,Gold,20,6193.62,Clothing,31/10/2023,Engineer,32,0
2406,73,Female,Malacca,Silver,51,2845.93,Books,22/5/2023,Student,19,1
2407,35,Female,Ipoh,Silver,63,693.19,Clothing,18/1/2023,Doctor,8,0
2408,29,Female,Penang,Gold,32,2921.92,Electronics,28/1/2023,Student,13,0
2409,27,Male,Malacca,Platinum,60,483.54,Books,8/1/2023,Lawyer,30,0
2410,27,Female,Penang,Silver,90,6322.35,Books,8/1/2023,Marketer,48,1
2411,44,Female,Ipoh,Bronze,26,1213.85,Electronics,22/10/2023,Chef,40,0
2412,30,Female,JB,Gold,45,6249.53,Home Goods,6/5/2023,Doctor,49,0
2413,18,Female,JB,Platinum,72,1246.73,Electronics,8/2/2023,Student,1,0
2414,57,Female,KL,Gold,80,2613.58,Groceries,2/2/2023,Retired,13,1
2415,46,Female,JB,Bronze,14,9166.94,Groceries,8/2/2023,Lawyer,47,0
2416,72,Female,Ipoh,Bronze,69,4608.26,Books,31/7/2023,Artist,47,1
2417,31,Male,JB,Bronze,45,3259.63,Books,1/4/2023,Student,8,0
2418,41,Female,Penang,Gold,73,6155.58,Books,4/3/2023,Student,10,0
2419,76,Male,KL,Platinum,14,7937.58,Books,15/2/2023,Chef,31,0
2420,75,Male,Ipoh,Bronze,91,5746.85,Electronics,5/8/2023,Doctor,6,1
2421,66,Male,JB,Silver,83,5529.06,Home Goods,15/11/2023,Teacher,4,1
2422,45,Male,Ipoh,Platinum,46,6683.68,Home Goods,17/3/2023,Student,40,1
2423,61,Female,JB,Bronze,50,2677.79,Electronics,5/10/2023,Teacher,20,1
2424,43,Male,Malacca,Silver,94,8768.5,Home Goods,19/4/2023,Lawyer,34,1
2425,38,Female,Ipoh,Platinum,73,5196.42,Electronics,16/12/2023,Doctor,19,1
2426,65,Female,Malacca,Gold,35,8990.03,Groceries,16/9/2023,Retired,41,0
2427,30,Female,JB,Platinum,9,8626.28,Books,8/11/2023,Teacher,24,0
2428,42,Female,Malacca,Bronze,75,8518.96,Electronics,28/5/2023,Retired,9,1
2429,23,Female,Ipoh,Silver,79,189.3,Groceries,24/10/2023,Retired,49,1
2430,52,Male,Malacca,Gold,57,4576.38,Clothing,8/4/2023,Retired,33,1
2431,30,Female,Malacca,Platinum,44,9467.54,Home Goods,28/8/2023,Lawyer,11,1
2432,77,Female,JB,Platinum,42,5196.62,Books,18/1/2023,Retired,43,0
2433,61,Female,Malacca,Silver,78,1531.93,Electronics,24/3/2023,Marketer,16,1
2434,33,Male,JB,Silver,13,2064.31,Home Goods,29/6/2023,Artist,11,0
2435,77,Male,Malacca,Bronze,63,3536.74,Books,2/5/2023,Engineer,17,1
2436,39,Male,JB,Platinum,89,3070.92,Groceries,5/10/2023,Teacher,33,1
2437,54,Female,KL,Silver,86,7091.94,Electronics,18/12/2023,Teacher,41,1
2438,67,Male,Malacca,Bronze,84,8700.93,Groceries,19/1/2023,Artist,35,1
2439,62,Female,Penang,Bronze,90,8146.24,Clothing,17/4/2023,Teacher,21,0
2440,30,Female,Penang,Silver,94,7342.38,Books,6/5/2023,Doctor,28,0
2441,66,Female,KL,Gold,31,8735.34,Clothing,26/6/2023,Student,44,0
2442,52,Female,KL,Bronze,53,7390.71,Books,19/10/2023,Engineer,18,1
2443,23,Female,Malacca,Bronze,47,4788.14,Groceries,5/7/2023,Teacher,22,1
2444,38,Female,JB,Platinum,96,2198.33,Groceries,7/11/2023,Engineer,8,0
2445,78,Female,Ipoh,Silver,7,7154.96,Clothing,31/7/2023,Teacher,18,0
2446,49,Female,JB,Gold,43,327.21,Groceries,20/1/2023,Artist,42,0
2447,52,Male,Ipoh,Platinum,91,6268.28,Groceries,8/9/2023,Engineer,12,1
2448,41,Female,Penang,Bronze,34,6679.38,Clothing,30/9/2023,Engineer,2,1
2449,37,Female,Ipoh,Silver,73,7087.62,Home Goods,24/8/2023,Doctor,8,0
2450,39,Female,Ipoh,Silver,93,9186.03,Home Goods,19/12/2023,Chef,26,1
2451,65,Female,JB,Gold,19,8741.07,Books,29/6/2023,Lawyer,36,1
2452,76,Male,Ipoh,Platinum,62,8136.93,Books,1/2/2023,Artist,7,1
2453,24,Male,Penang,Bronze,25,6126.21,Clothing,20/4/2023,Chef,9,0
2454,22,Male,Malacca,Platinum,29,4257.4,Books,25/10/2023,Retired,14,0
2455,27,Female,Penang,Bronze,52,5721.8,Electronics,25/6/2023,Lawyer,49,0
2456,42,Female,Ipoh,Bronze,44,7320.78,Clothing,2/2/2023,Marketer,49,0
2457,65,Female,Penang,Gold,53,2313.29,Electronics,2/9/2023,Student,36,0
2458,50,Male,KL,Gold,43,5218.74,Clothing,10/6/2023,Retired,9,0
2459,28,Female,KL,Platinum,18,4990.57,Groceries,8/4/2023,Lawyer,36,1
2460,44,Female,Malacca,Gold,25,7054.81,Groceries,14/11/2023,Artist,4,1
2461,45,Female,Ipoh,Gold,95,1924.62,Clothing,29/10/2023,Engineer,27,1
2462,34,Female,Malacca,Bronze,21,4163.89,Groceries,10/1/2023,Chef,46,0
2463,52,Female,KL,Silver,66,4287.76,Clothing,13/5/2023,Doctor,49,1
2464,40,Female,JB,Gold,25,6790.71,Electronics,21/4/2023,Student,22,0
2465,79,Female,JB,Platinum,65,7807.84,Clothing,28/1/2023,Teacher,1,0
2466,46,Male,JB,Bronze,98,413.15,Home Goods,28/2/2023,Marketer,0,1
2467,46,Female,KL,Platinum,84,3314.08,Electronics,6/7/2023,Chef,2,1
2468,67,Female,Malacca,Bronze,70,9189.69,Home Goods,20/1/2023,Engineer,33,0
2469,32,Female,Malacca,Silver,82,2530.79,Books,23/11/2023,Teacher,24,0
2470,55,Female,Penang,Silver,15,2333.98,Groceries,8/5/2023,Lawyer,20,1
2471,43,Male,Ipoh,Silver,88,7053.69,Books,10/1/2023,Teacher,18,1
2472,23,Female,KL,Gold,58,5408.24,Clothing,10/3/2023,Chef,31,1
2473,20,Male,JB,Gold,58,8331.01,Groceries,30/7/2023,Doctor,27,0
2474,53,Male,Ipoh,Platinum,52,8568.52,Groceries,6/12/2023,Teacher,34,1
2475,29,Female,Malacca,Platinum,94,1306.5,Home Goods,6/5/2023,Engineer,16,1
2476,69,Female,Ipoh,Platinum,1,5097.78,Home Goods,29/1/2023,Retired,35,1
2477,31,Female,JB,Platinum,74,8688,Electronics,26/1/2023,Artist,12,0
2478,53,Female,Ipoh,Platinum,13,923.39,Groceries,24/9/2023,Engineer,39,0
2479,74,Female,JB,Gold,29,1176.27,Books,13/8/2023,Teacher,39,0
2480,49,Male,KL,Silver,44,7139.34,Groceries,4/10/2023,Engineer,20,1
2481,48,Male,Ipoh,Platinum,23,6831.34,Clothing,11/9/2023,Retired,22,1
2482,23,Female,Malacca,Gold,69,6849.19,Electronics,17/7/2023,Doctor,9,0
2483,47,Male,Malacca,Silver,66,5277.29,Clothing,31/8/2023,Doctor,10,1
2484,45,Female,Penang,Gold,82,2063.77,Electronics,29/5/2023,Marketer,37,0
2485,75,Female,KL,Platinum,96,5486.68,Home Goods,11/10/2023,Lawyer,40,0
2486,71,Female,Penang,Platinum,89,4244.8,Home Goods,17/7/2023,Doctor,43,1
2487,19,Male,Ipoh,Bronze,69,5703.61,Home Goods,28/8/2023,Artist,18,1
2488,79,Female,Ipoh,Silver,15,3376.11,Home Goods,10/4/2023,Artist,29,0
2489,58,Female,JB,Silver,38,3922.76,Groceries,7/8/2023,Retired,36,1
2490,44,Female,KL,Gold,51,8534.5,Groceries,3/5/2023,Marketer,22,1
2491,46,Female,Penang,Bronze,16,2133.13,Home Goods,3/1/2023,Engineer,15,0
2492,57,Male,Malacca,Platinum,73,6525.93,Home Goods,4/4/2023,Doctor,24,0
2493,57,Female,Penang,Silver,31,6654.71,Books,13/9/2023,Chef,9,1
2494,51,Female,JB,Silver,87,9992.61,Groceries,27/8/2023,Lawyer,3,0
2495,59,Male,JB,Bronze,72,7777.28,Electronics,29/1/2023,Artist,7,0
2496,65,Female,KL,Platinum,99,4316.77,Home Goods,28/9/2023,Chef,14,1
2497,63,Female,Ipoh,Gold,24,4816.2,Electronics,27/3/2023,Student,49,1
2498,50,Female,Ipoh,Gold,63,6028.75,Groceries,2/11/2023,Marketer,39,0
2499,75,Female,JB,Bronze,93,1846.99,Electronics,22/12/2023,Marketer,15,1
2500,22,Female,Malacca,Silver,9,4932.79,Books,24/4/2023,Retired,22,1
2501,72,Female,Penang,Gold,3,2048.64,Clothing,26/10/2023,Doctor,18,1
2502,18,Female,JB,Silver,10,428.78,Groceries,29/1/2023,Student,19,0
2503,29,Female,Penang,Bronze,75,3931.17,Home Goods,30/5/2023,Lawyer,16,0
2504,69,Male,Malacca,Platinum,74,4039.23,Electronics,14/1/2023,Chef,29,0
2505,53,Female,Penang,Bronze,37,7287.8,Clothing,24/11/2023,Doctor,5,0
2506,22,Female,Malacca,Gold,17,5688.31,Books,1/7/2023,Artist,47,1
2507,44,Male,JB,Platinum,94,9364.84,Home Goods,17/10/2023,Artist,24,0
2508,33,Male,Ipoh,Platinum,95,4145.12,Clothing,28/8/2023,Engineer,3,0
2509,67,Female,KL,Platinum,97,5572.47,Groceries,14/10/2023,Artist,32,1
2510,46,Male,KL,Platinum,94,4408.71,Books,6/1/2023,Lawyer,17,0
2511,60,Female,JB,Silver,88,7500.35,Clothing,21/7/2023,Chef,4,0
2512,34,Female,Ipoh,Bronze,66,9666.89,Groceries,12/9/2023,Chef,3,1
2513,70,Female,Penang,Gold,68,6658,Groceries,22/9/2023,Doctor,47,0
2514,24,Female,Malacca,Silver,86,9622.64,Home Goods,21/1/2023,Chef,1,1
2515,74,Female,Penang,Gold,82,9367.17,Home Goods,25/9/2023,Artist,39,0
2516,49,Male,Penang,Platinum,35,2582.27,Clothing,9/5/2023,Doctor,38,0
2517,20,Female,JB,Gold,29,3278.57,Electronics,21/5/2023,Student,18,0
2518,78,Female,Ipoh,Gold,57,1797.84,Home Goods,3/6/2023,Marketer,35,1
2519,35,Female,Penang,Silver,34,6346.82,Groceries,12/6/2023,Engineer,8,0
2520,68,Female,KL,Gold,84,7856.13,Groceries,10/6/2023,Doctor,0,1
2521,19,Male,Ipoh,Gold,98,815.24,Groceries,8/3/2023,Engineer,37,1
2522,50,Female,KL,Bronze,86,5885.79,Books,24/11/2023,Artist,10,1
2523,51,Female,Malacca,Platinum,16,8114.09,Home Goods,4/5/2023,Doctor,13,1
2524,56,Male,KL,Bronze,57,3416.2,Books,23/7/2023,Teacher,20,0
2525,22,Female,Malacca,Silver,50,198.2,Books,2/7/2023,Student,44,1
2526,48,Female,KL,Bronze,38,8844.93,Clothing,16/12/2023,Lawyer,15,0
2527,22,Female,Malacca,Silver,98,4474.56,Groceries,26/11/2023,Doctor,39,0
2528,77,Male,JB,Silver,55,7951.92,Groceries,22/4/2023,Chef,6,0
2529,33,Female,JB,Silver,26,822.79,Books,13/6/2023,Engineer,17,0
2530,39,Female,KL,Silver,98,8352.28,Home Goods,29/7/2023,Teacher,25,0
2531,75,Female,Penang,Platinum,96,5836.14,Groceries,21/11/2023,Chef,45,0
2532,69,Male,Ipoh,Platinum,25,9329.67,Home Goods,25/4/2023,Student,21,1
2533,56,Female,Malacca,Bronze,32,1627.69,Clothing,29/10/2023,Retired,33,0
2534,28,Female,KL,Bronze,44,4116.05,Clothing,25/10/2023,Engineer,18,1
2535,34,Female,Malacca,Platinum,0,8249.36,Groceries,19/9/2023,Teacher,48,1
2536,20,Female,Ipoh,Bronze,89,5155.51,Books,16/10/2023,Engineer,1,1
2537,64,Male,Ipoh,Platinum,86,9146.23,Clothing,1/7/2023,Student,7,1
2538,79,Male,Penang,Platinum,48,7103.2,Books,28/8/2023,Lawyer,8,1
2539,64,Female,KL,Platinum,29,268.68,Home Goods,21/9/2023,Retired,21,0
2540,64,Female,KL,Platinum,36,1849.15,Groceries,21/6/2023,Lawyer,18,0
2541,50,Male,JB,Bronze,91,4968.74,Groceries,10/8/2023,Retired,26,0
2542,57,Female,Penang,Bronze,28,8271.89,Electronics,12/1/2023,Student,48,1
2543,41,Female,KL,Gold,16,5031.35,Groceries,15/9/2023,Retired,16,1
2544,79,Male,JB,Platinum,8,7049.94,Groceries,17/5/2023,Chef,5,0
2545,19,Female,Penang,Bronze,80,8553.18,Groceries,11/10/2023,Student,34,0
2546,54,Female,Malacca,Gold,34,4358.09,Electronics,28/1/2023,Retired,33,0
2547,43,Female,Malacca,Gold,46,7729.43,Home Goods,28/8/2023,Artist,14,1
2548,26,Female,Ipoh,Platinum,32,2981.9,Clothing,20/8/2023,Doctor,31,0
2549,65,Female,KL,Bronze,60,1845.16,Home Goods,28/8/2023,Retired,35,1
2550,45,Female,JB,Bronze,86,4351.01,Home Goods,28/5/2023,Marketer,2,0
2551,18,Female,KL,Bronze,21,9932.77,Clothing,25/5/2023,Retired,49,1
2552,53,Female,KL,Gold,43,6023.07,Groceries,7/11/2023,Chef,49,0
2553,44,Female,KL,Bronze,96,4486.45,Clothing,16/12/2023,Lawyer,0,0
2554,65,Female,Penang,Silver,42,1950.28,Books,29/7/2023,Teacher,0,1
2555,70,Female,KL,Bronze,95,4368.04,Home Goods,27/5/2023,Artist,44,0
2556,60,Female,Ipoh,Gold,65,3355.55,Clothing,6/6/2023,Engineer,4,1
2557,40,Female,KL,Bronze,46,4150.78,Groceries,9/11/2023,Teacher,23,0
2558,49,Female,Malacca,Silver,66,722.36,Home Goods,31/7/2023,Teacher,32,0
2559,19,Male,Ipoh,Bronze,27,9324.97,Groceries,25/10/2023,Teacher,32,0
2560,47,Male,JB,Bronze,73,8853.46,Clothing,12/8/2023,Artist,31,1
2561,21,Female,KL,Silver,49,282.52,Home Goods,11/4/2023,Marketer,26,1
2562,21,Female,KL,Bronze,92,9846.43,Groceries,16/10/2023,Marketer,11,0
2563,52,Male,KL,Silver,21,4469.01,Books,31/10/2023,Lawyer,49,1
2564,70,Female,KL,Gold,18,3161.12,Home Goods,9/10/2023,Doctor,23,1
2565,54,Female,Malacca,Gold,76,1581.34,Home Goods,8/8/2023,Marketer,2,1
2566,60,Female,Penang,Gold,81,9220.3,Clothing,7/9/2023,Teacher,23,1
2567,64,Female,KL,Bronze,34,195.82,Home Goods,9/1/2023,Student,28,1
2568,38,Female,Penang,Gold,99,6133,Clothing,21/9/2023,Marketer,2,0
2569,59,Female,Penang,Bronze,50,9578.68,Electronics,3/8/2023,Lawyer,27,1
2570,23,Male,Ipoh,Gold,24,9341.12,Clothing,14/8/2023,Retired,44,1
2571,42,Male,Ipoh,Bronze,28,3629.82,Groceries,10/9/2023,Engineer,19,1
2572,37,Female,Ipoh,Platinum,24,4778.01,Books,16/9/2023,Engineer,3,1
2573,72,Female,KL,Gold,98,6072.55,Home Goods,1/8/2023,Lawyer,14,1
2574,55,Female,Malacca,Bronze,28,5673.44,Electronics,13/7/2023,Artist,9,1
2575,21,Female,Penang,Bronze,94,8140.5,Books,1/12/2023,Retired,0,0
2576,37,Female,Penang,Platinum,23,9187.16,Books,21/6/2023,Doctor,5,0
2577,41,Female,Penang,Silver,69,9421.85,Clothing,5/1/2023,Chef,20,0
2578,66,Female,KL,Gold,69,3954.5,Books,29/11/2023,Chef,44,1
2579,48,Female,Penang,Platinum,33,3047.32,Groceries,28/3/2023,Student,6,0
2580,48,Male,Malacca,Silver,34,9358.96,Home Goods,28/1/2023,Marketer,24,1
2581,43,Male,JB,Gold,99,6433.38,Books,9/7/2023,Lawyer,9,0
2582,25,Female,KL,Platinum,49,743.88,Electronics,28/8/2023,Engineer,21,0
2583,60,Female,Penang,Silver,52,4236.48,Electronics,25/6/2023,Student,0,1
2584,30,Female,JB,Gold,52,8796.83,Clothing,28/7/2023,Engineer,2,0
2585,22,Female,Penang,Platinum,63,2096.07,Clothing,27/9/2023,Retired,19,1
2586,66,Female,Malacca,Bronze,83,7278.86,Books,27/2/2023,Lawyer,35,0
2587,45,Female,Penang,Bronze,45,1155.83,Groceries,26/4/2023,Artist,37,0
2588,30,Female,KL,Silver,20,1171.09,Groceries,23/5/2023,Artist,16,1
2589,65,Female,Malacca,Platinum,88,1819.65,Books,7/10/2023,Artist,16,0
2590,28,Female,Ipoh,Platinum,43,8422.88,Home Goods,4/6/2023,Doctor,42,0
2591,78,Male,Malacca,Silver,51,489.83,Home Goods,11/2/2023,Student,1,0
2592,61,Female,JB,Bronze,91,2490.25,Clothing,27/6/2023,Teacher,35,1
2593,71,Male,Ipoh,Silver,77,9334.04,Groceries,12/2/2023,Student,12,0
2594,64,Female,Malacca,Platinum,20,8331.7,Home Goods,27/3/2023,Student,21,0
2595,28,Female,Penang,Platinum,52,2470.79,Books,13/7/2023,Chef,26,0
2596,69,Male,Malacca,Silver,52,2288.55,Groceries,21/4/2023,Marketer,40,1
2597,61,Female,Ipoh,Platinum,38,5003.87,Home Goods,27/3/2023,Marketer,6,0
2598,24,Male,Ipoh,Gold,6,1025.58,Electronics,19/3/2023,Retired,24,0
2599,25,Male,Malacca,Platinum,58,299.61,Home Goods,22/9/2023,Artist,41,1
2600,18,Female,Ipoh,Gold,88,6198.39,Electronics,28/10/2023,Artist,41,1
2601,69,Female,JB,Gold,16,8982.09,Home Goods,30/10/2023,Teacher,33,0
2602,52,Female,Ipoh,Gold,71,5189.02,Home Goods,13/5/2023,Engineer,26,0
2603,50,Female,Penang,Gold,18,1249.55,Books,30/9/2023,Marketer,42,1
2604,41,Female,Malacca,Bronze,23,1788.31,Clothing,18/4/2023,Engineer,5,1
2605,18,Male,Penang,Silver,18,307.07,Electronics,5/7/2023,Engineer,49,0
2606,25,Female,KL,Bronze,60,6856.27,Books,7/8/2023,Engineer,24,1
2607,48,Female,Ipoh,Bronze,38,8679.6,Books,19/11/2023,Artist,9,0
2608,36,Female,JB,Bronze,53,8772.33,Books,11/1/2023,Retired,6,0
2609,50,Male,JB,Gold,48,9041.32,Clothing,30/10/2023,Doctor,11,0
2610,20,Female,Malacca,Platinum,50,3918.28,Groceries,31/7/2023,Engineer,48,1
2611,56,Male,KL,Platinum,29,5909.32,Books,20/4/2023,Student,13,0
2612,30,Male,Malacca,Bronze,44,4799.88,Electronics,5/6/2023,Lawyer,31,0
2613,18,Male,Malacca,Gold,92,5225.71,Clothing,14/7/2023,Teacher,6,0
2614,78,Male,JB,Platinum,22,2797.45,Clothing,4/1/2023,Student,4,1
2615,26,Female,KL,Gold,1,7517.35,Electronics,12/8/2023,Retired,25,1
2616,21,Female,JB,Bronze,57,5247.76,Groceries,19/7/2023,Student,29,0
2617,31,Female,JB,Bronze,22,1939.82,Groceries,28/6/2023,Marketer,45,0
2618,44,Female,Malacca,Bronze,82,6396.89,Groceries,28/11/2023,Marketer,17,0
2619,21,Female,JB,Platinum,77,4661.99,Groceries,24/12/2023,Engineer,0,0
2620,56,Male,Malacca,Gold,62,1017.5,Clothing,13/2/2023,Chef,32,1
2621,24,Female,Malacca,Platinum,47,9700.72,Books,29/6/2023,Doctor,47,0
2622,24,Female,Malacca,Platinum,91,9360.72,Home Goods,9/8/2023,Student,16,1
2623,38,Male,Malacca,Bronze,85,3714.19,Electronics,14/1/2023,Lawyer,14,0
2624,76,Female,KL,Platinum,66,8221.26,Electronics,21/2/2023,Doctor,28,0
2625,20,Male,Ipoh,Gold,83,3300.67,Home Goods,5/8/2023,Chef,14,0
2626,39,Female,Penang,Platinum,41,2459.6,Home Goods,11/6/2023,Student,23,0
2627,65,Female,Penang,Bronze,51,789.7,Home Goods,24/11/2023,Chef,0,1
2628,70,Female,JB,Platinum,41,691.31,Clothing,15/2/2023,Lawyer,20,0
2629,76,Male,Ipoh,Gold,7,1933.84,Electronics,16/6/2023,Chef,42,0
2630,64,Female,Penang,Platinum,68,124.8,Electronics,26/6/2023,Engineer,4,1
2631,36,Female,Ipoh,Platinum,66,3960.82,Electronics,24/10/2023,Lawyer,0,0
2632,34,Female,Malacca,Platinum,99,7316.6,Electronics,21/3/2023,Student,48,1
2633,75,Female,KL,Platinum,63,9822.69,Books,23/6/2023,Student,3,0
2634,61,Male,KL,Bronze,13,3797.62,Electronics,6/6/2023,Doctor,45,0
2635,51,Female,JB,Platinum,28,6740.39,Books,28/6/2023,Lawyer,20,0
2636,60,Female,Malacca,Gold,38,8788.69,Home Goods,15/9/2023,Chef,26,0
2637,23,Male,Penang,Bronze,4,8481.98,Home Goods,19/3/2023,Doctor,37,1
2638,47,Female,Ipoh,Bronze,38,8707.48,Home Goods,13/1/2023,Student,17,1
2639,33,Female,Penang,Bronze,61,3735,Home Goods,15/11/2023,Doctor,4,1
2640,43,Female,Penang,Bronze,11,687.11,Clothing,22/2/2023,Doctor,44,1
2641,63,Male,Penang,Gold,6,8702.81,Home Goods,27/12/2023,Retired,5,0
2642,71,Male,JB,Platinum,79,5896.6,Electronics,25/11/2023,Artist,1,1
2643,42,Female,JB,Silver,64,2239.55,Groceries,18/6/2023,Engineer,17,1
2644,54,Female,KL,Bronze,91,8398.96,Electronics,13/5/2023,Retired,22,0
2645,78,Female,Malacca,Gold,34,7780.78,Home Goods,18/4/2023,Retired,5,1
2646,75,Female,KL,Bronze,98,9827.85,Groceries,15/6/2023,Lawyer,37,0
2647,18,Male,Penang,Gold,65,3867.25,Electronics,23/11/2023,Lawyer,49,1
2648,79,Female,Ipoh,Platinum,21,7957.8,Home Goods,8/12/2023,Chef,29,1
2649,31,Female,Penang,Bronze,25,4006.43,Home Goods,20/7/2023,Chef,3,1
2650,30,Male,Ipoh,Platinum,69,2340.84,Clothing,28/3/2023,Engineer,6,0
2651,24,Female,Penang,Platinum,23,5320.76,Groceries,15/10/2023,Student,37,0
2652,67,Female,Ipoh,Gold,82,4650.87,Books,20/3/2023,Artist,13,1
2653,67,Female,Ipoh,Silver,27,8240.41,Electronics,4/5/2023,Doctor,8,1
2654,21,Female,Malacca,Gold,38,9772.86,Groceries,17/6/2023,Lawyer,18,1
2655,50,Female,KL,Silver,51,7821.61,Groceries,8/9/2023,Doctor,30,0
2656,69,Female,KL,Gold,12,6238.43,Clothing,24/7/2023,Student,1,1
2657,67,Female,KL,Platinum,21,8225.33,Home Goods,24/12/2023,Lawyer,47,0
